id;data_evento;nome_canal;info_campanha;id_regiao;tipo_dispositivo;id_audiencia;impressoes;clicks;leads;conversoes;custo;receita;criado_em
5095;2025-02-13; TikTok Ads ;Conversão|Geração de Lead - Seguro|38516.28;4;Tablet;1;95955;2151;445;25;8940.44;5956.94;2026-06-05 12:47:16.827550
23696;2025-02-26;LinkedIn Ads;Leads|Carrinho Abandonado - Streaming|29039.22;9;Tablet;22;86907;6927;389;103;39402.42;64693.46;2026-06-05 12:47:45.830331
43599;2025-04-24;google ads;Tráfego|Retenção - Notebook|32778.1;14;Tablet;2;10425;444;88;5;965.01;6113.62;2026-06-05 12:48:17.558489
14235;2025-11-23;LinkedIn Ads;Conversão|Geração de Lead - Seguro|38516.28;1; computador;2;51542;1601;237;55;7398.45;60576.82;2026-06-05 12:47:31.167492
23892;2025-01-03;GoogleAds;Leads|Conhecimento - Streaming|5411.44;16;Celular;7;29268;987;240;14;1276.01;7625.36;2026-06-05 12:47:46.121859
49557;2025-03-31; TikTok Ads ;Conhecimento|Lançamento - Notebook|28148.46;4; celular ;20;89195;5616;776;201;42970.27;282606.88;2026-06-05 12:48:26.823687
14935;2025-03-23;Email Marketing;Leads|Conhecimento - Consultoria|13785.26;16; celular ;24;4574;319;73;8;2226.89;5808.55;2026-06-05 12:47:32.263859
31517;2025-07-23;GoogleAds;Leads|Geração de Lead - Notebook|29056.97;6;Celular;20;38508;1936;227;44;7820.74;17726.81;2026-06-05 12:47:57.979624
37467;2025-11-22; GOOGLE ADS ;Conhecimento|Geração de Lead - Consultoria|47452.46;11;Tablet;13;22759;1417;119;30;1159.71;20225.87;2026-06-05 12:48:07.370859
7291;2025-05-10;Email Marketing;Conhecimento|Geração de Lead - Consultoria|47452.46;18;CELULAR;24;7589;138;18;5;89.37;5785.13;2026-06-05 12:47:20.191472
26249;2025-06-25; TikTok Ads ;Conversão|Conhecimento - Consultoria|18945.37;18;TABLET;24;99466;4165;835;44;29129.25;10985.84;2026-06-05 12:47:49.663400
28769;2025-05-27; GOOGLE ADS ;Tráfego|Retenção - Notebook|32778.1;9;TABLET;8;99643;6700;626;76;15612.3;20220.51;2026-06-05 12:47:53.732511
50518;2025-10-20;GoogleAds;Conversão|Natal - E-commerce|8437.21;12;CELULAR;11;74821;3297;783;100;22407.14;30951.03;2026-06-05 12:47:18.457120
46226;2025-03-16; GOOGLE ADS ;Conversão|Retenção - Curso|31124.09;11;Tablet;8;78390;4392;1019;180;27768.41;80045.66;2026-06-05 12:48:21.671318
44251;2025-11-02;google ads;Conversão|Conversão - E-commerce|8801.59;14;Tablet;18;70147;3377;258;20;26525.0;24322.71;2026-06-05 12:48:18.549056
27934;2025-10-16; GOOGLE ADS ;Conversão|Conhecimento - Consultoria|18945.37;12; celular ;16;42983;2302;374;76;11263.23;49293.57;2026-06-05 12:47:52.370110
3289;2025-06-03;Meta Ads;Conversão|Natal - E-commerce|8437.21;13;Celular;4;92010;3457;454;126;22608.4;139648.12;2026-06-05 12:47:14.008624
27286;2025-12-08;Google Ads;Conversão|Carrinho Abandonado - Seguro|49254.33;16;TABLET;16;62752;4748;1017;184;28457.01;197523.41;2026-06-05 12:47:51.384534
20890;2025-03-05;Email Marketing;Tráfego|Black Friday - Notebook|16414.42;14;Computador;2;20841;406;100;5;1229.54;4106.98;2026-06-05 12:47:41.505990
38330;2025-11-29; GOOGLE ADS ;Conversão|Retenção - Curso|31124.09;13;CELULAR;19;53223;2829;511;135;20460.64;179839.14;2026-06-05 12:48:08.704805
33273;2025-02-03;Google Ads;Conhecimento|Conversão - Seguro|8170.15;6; computador;10;68882;4638;787;57;30424.02;82274.03;2026-06-05 12:48:00.670549
25801;2025-04-02;Email Marketing;Tráfego|Black Friday - Curso|34922.72;11;Computador;3;38078;2841;370;60;1548.29;89846.64;2026-06-05 12:47:48.974057
17386;2025-04-18;Email Marketing;Conversão|Carrinho Abandonado - E-commerce|23497.06;5;CELULAR;22;48599;3689;259;53;9431.49;70651.23;2026-06-05 12:47:36.043474
17852;2025-08-06;meta ads;Conhecimento|Geração de Lead - Notebook|10896.38;17; computador;22;78563;2840;155;27;7809.29;30201.85;2026-06-05 12:47:36.744058
15048;2025-06-16;Meta Ads;Conhecimento|Geração de Lead - E-commerce|17017.19;19;Celular;6;59257;4266;424;35;2538.2;34324.14;2026-06-05 12:47:32.431451
50733;2025-10-21;LinkedIn Ads;Conversão|Promoção - Seguro|44497.74;10;TABLET;2;52856;710;94;21;444.94;17504.67;2026-06-05 12:47:17.420781
2906;2025-12-05; GOOGLE ADS ;Conhecimento|Conversão - Notebook|12948.76;19;Tablet;4;27702;1090;152;17;3633.0;6002.09;2026-06-05 12:47:13.419584
8914;2025-11-26;GoogleAds;Leads|Geração de Lead - Seguro|45408.77;19; celular ;1;69281;2330;492;61;3512.68;62146.09;2026-06-05 12:47:22.881985
27457;2025-05-11;Linkedin Ads;Conversão|Conversão - E-commerce|8801.59;2;Computador;8;4544;297;16;1;2220.4;695.14;2026-06-05 12:47:51.651937
16107;2025-12-17;Email Marketing;Leads|Natal - Curso|23414.44;13; computador;8;81833;2815;386;32;10215.63;24427.34;2026-06-05 12:47:34.090612
35849;2025-01-29;meta ads;Conhecimento|Conversão - Seguro|8170.15;1; computador;3;56767;2310;470;43;2580.8;51418.32;2026-06-05 12:48:04.852318
40670;2025-08-01; TikTok Ads ;Conhecimento|Geração de Lead - Notebook|10896.38;3;TABLET;20;13439;483;98;7;2681.82;4200.07;2026-06-05 12:48:13.024562
26221;2025-01-01;Linkedin Ads;Leads|Conhecimento - Streaming|5411.44;2;Celular;11;50140;964;228;63;6047.13;86955.81;2026-06-05 12:47:49.621610
12742;2025-05-27;Linkedin Ads;Leads|Conversão - Streaming|36856.91;12;Celular;8;18509;583;53;5;2775.39;1356.35;2026-06-05 12:47:28.755905
3983;2025-04-06;LinkedIn Ads;Conhecimento|Promoção - Streaming|22865.73;13; celular ;12;98839;4684;709;153;8882.09;202345.33;2026-06-05 12:47:15.084976
25921;2025-10-06;GoogleAds;Conhecimento|Remarketing - Smartphone|27196.56;19;Celular;3;85898;4114;661;186;3416.02;35659.52;2026-06-05 12:47:49.155032
24552;2025-04-02;meta ads;Conversão|Retenção - Consultoria|24657.03;13; celular ;14;68590;4295;906;148;12687.33;39686.36;2026-06-05 12:47:47.116648
42028;2025-02-26;Google Ads;Tráfego|Lançamento - Curso|14891.77;1;Celular;4;23972;1750;202;46;6282.61;34432.31;2026-06-05 12:48:15.153405
43715;2025-01-24;Email Marketing;Conhecimento|Geração de Lead - Consultoria|47452.46;4; celular ;4;87395;3810;764;41;24357.55;46283.84;2026-06-05 12:48:17.742989
33176;2025-12-13; TikTok Ads ;Conhecimento|Conhecimento - Curso|41350.96;5; computador;19;74209;1703;413;73;2220.69;90165.31;2026-06-05 12:48:00.509416
8325;2025-07-02;Meta Ads;Conhecimento|Geração de Lead - Streaming|19528.65;7;CELULAR;3;55530;3852;736;180;19005.58;95175.83;2026-06-05 12:47:21.924184
18573;2025-10-04;Meta Ads;Conhecimento|Remarketing - Smartphone|27196.56;10;Tablet;18;51218;1550;360;75;2603.57;71661.91;2026-06-05 12:47:37.833722
9169;2025-07-07;LinkedIn Ads;Tráfego|Black Friday - Notebook|16414.42;16;Tablet;15;48666;2329;286;30;17302.54;31702.51;2026-06-05 12:47:23.308458
4528;2025-06-13;Linkedin Ads;Leads|Natal - Curso|23414.44;9;Celular;17;26061;26380;3963;356;85200.05;44098.65;2026-06-05 12:47:15.947892
47399;2025-07-12;meta ads;Conversão|Carrinho Abandonado - Seguro|49254.33;4; celular ;18;25906;1519;97;19;10081.04;4531.21;2026-06-05 12:48:23.542393
31547;2025-05-03;google ads;Conversão|Natal - Seguro|32105.21;3;CELULAR;20;65701;3788;648;102;24217.08;106696.45;2026-06-05 12:47:58.026240
49651;2025-10-25; GOOGLE ADS ;Conhecimento|Lançamento - Notebook|28148.46;10;CELULAR;11;84306;3527;210;40;25054.55;9931.29;2026-06-05 12:48:26.960535
5129;2025-03-18;Email Marketing;Conhecimento|Geração de Lead - Streaming|19528.65;16; computador;21;92987;1862;313;53;10417.57;7741.04;2026-06-05 12:47:16.877116
46522;2025-03-20;LinkedIn Ads;Tráfego|Retenção - Notebook|32778.1;3;Tablet;16;56105;1978;442;40;9830.13;57258.64;2026-06-05 12:48:22.122820
19844;2025-04-12;Meta Ads;Tráfego|Promoção - Cartão|35278.57;13;Celular;7;92717;3746;867;227;8286.78;202697.58;2026-06-05 12:47:39.747847
36166;2025-09-06;google ads;Conversão|Natal - E-commerce|8437.21;17;Computador;20;60201;3302;222;44;15364.58;65675.97;2026-06-05 12:48:05.348673
18847;2025-10-23;GoogleAds;Leads|Conversão - Streaming|36856.91;8;CELULAR;19;34878;2730;620;104;11815.37;68858.26;2026-06-05 12:47:38.244712
1729;2025-01-11;Linkedin Ads;Conversão|Remarketing - Smartphone|37693.41;9;CELULAR;20;98900;2443;454;26;17161.99;10794.88;2026-06-05 12:47:11.528681
9280;2025-01-10;email marketing;Tráfego|Black Friday - Curso|34922.72;13;TABLET;5;8291;348;62;12;1450.17;5341.02;2026-06-05 12:47:23.489189
44549;2025-08-09;META ADS;Conversão|Retenção - Consultoria|11597.52;5;CELULAR;1;89388;3908;378;24;14952.1;17148.09;2026-06-05 12:48:18.990772
21012;2025-04-09; GOOGLE ADS ;Leads|Conhecimento - Streaming|5411.44;5;Computador;1;73938;5108;565;143;12804.93;152787.34;2026-06-05 12:47:41.689709
10208;2025-01-09;Linkedin Ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;20;Tablet;16;68440;4763;439;111;20017.26;25865.64;2026-06-05 12:47:24.890537
50521;2025-12-09; GOOGLE ADS ;Conhecimento|Conversão - Notebook|12948.76;19;Celular;1;8976;647;34;2;1163.72;2578.75;2026-06-05 12:47:45.672692
24712;2025-01-18; TikTok Ads ;Tráfego|Lançamento - Curso|14891.77;16;Celular;15;24907;707;60;12;4551.9;10644.39;2026-06-05 12:47:47.353534
17110;2025-03-21; GOOGLE ADS ;Conversão|Geração de Lead - Seguro|38516.28;6;CELULAR;24;41893;3099;229;31;13870.11;31338.57;2026-06-05 12:47:35.635210
12110;2025-04-13;google ads;Tráfego|Black Friday - Curso|34922.72;19;Celular;4;78525;1567;215;33;10853.83;19333.86;2026-06-05 12:47:27.800377
1006;2025-06-23;meta ads;Leads|Carrinho Abandonado - Streaming|29039.22;12;TABLET;22;14893;980;225;51;4062.96;30305.8;2026-06-05 12:47:10.251241
49343;2025-06-24;Meta Ads;Leads|Conhecimento - Consultoria|13785.26;13; computador;7;71615;5362;715;47;40334.89;57334.03;2026-06-05 12:48:26.501610
30812;2025-11-27;Email Marketing;Leads|Geração de Lead - Notebook|27658.26;13;TABLET;12;58879;3066;277;63;23193.34;62014.73;2026-06-05 12:47:56.860571
43576;2025-07-22;LinkedIn Ads;Conversão|Conhecimento - Smartphone|27039.23;9;TABLET;7;30821;1681;358;66;4786.33;66483.75;2026-06-05 12:48:17.521896
49468;2025-03-23;Meta Ads;Conversão|Conhecimento - Consultoria|18945.37;12;TABLET;22;13947;581;65;7;4115.77;3399.03;2026-06-05 12:48:26.689549
12235;2025-07-09;Linkedin Ads;Leads|Geração de Lead - Notebook|27658.26;9; celular ;10;60755;4539;587;98;28701.77;16150.78;2026-06-05 12:47:27.994433
45310;2025-03-25; GOOGLE ADS ;Conversão|Carrinho Abandonado - E-commerce|23497.06;7; celular ;4;5192;339;28;6;2326.62;5854.11;2026-06-05 12:48:20.124567
41506;2025-03-25;Google Ads;Tráfego|Remarketing - E-commerce|42506.06;19;CELULAR;7;96340;3746;700;64;6522.56;22806.3;2026-06-05 12:48:14.357456
5180;2025-09-09;email marketing;Conhecimento|Lançamento - Notebook|28148.46;2;TABLET;20;28124;664;36;4;2431.86;3314.82;2026-06-05 12:47:16.951975
13182;2025-11-27;META ADS;Leads|Conhecimento - Curso|30403.04;3;TABLET;15;73299;3428;343;57;12876.61;12219.71;2026-06-05 12:47:29.421501
8337;2025-04-01;Email Marketing;Conhecimento|Promoção - Streaming|22865.73;17;Computador;22;46684;1814;343;48;7430.65;47075.97;2026-06-05 12:47:21.942533
26427;2025-02-04;Linkedin Ads;Conversão|Retenção - Streaming|21833.57;7;Celular;5;50289;1057;54;8;2116.08;7271.76;2026-06-05 12:47:49.942094
18054;2025-01-25; TikTok Ads ;Leads|Conversão - Notebook|17121.39;8;CELULAR;7;30876;1598;171;16;1657.02;10134.59;2026-06-05 12:47:37.054754
11764;2025-08-29;META ADS;Conversão|Natal - Seguro|32105.21;5;Celular;13;75561;1647;214;31;1826.15;3517.95;2026-06-05 12:47:27.270427
40486;2025-09-28;LinkedIn Ads;Conversão|Retenção - Curso|31124.09;18; celular ;8;38515;2922;208;27;16190.56;8674.27;2026-06-05 12:48:12.738886
7650;2025-11-07;email marketing;Leads|Promoção - Curso|38158.69;16;Computador;22;24189;1643;371;56;4866.19;75466.87;2026-06-05 12:47:20.750300
35590;2025-04-18;LinkedIn Ads;Conhecimento|Geração de Lead - E-commerce|17017.19;5;Tablet;5;38101;2221;182;47;5307.17;11561.45;2026-06-05 12:48:04.434699
46518;2025-11-13;google ads;Tráfego|Retenção - Notebook|32778.1;19;Celular;7;5156;281;55;13;232.65;12447.89;2026-06-05 12:48:22.116404
47400;2025-06-17;Meta Ads;Conhecimento|Promoção - Streaming|22865.73;14;Celular;6;10236;388;93;14;900.88;17183.08;2026-06-05 12:48:23.544240
43019;2025-04-21;META ADS;Leads|Natal - Curso|23414.44;5;Celular;16;47458;2154;337;50;13481.74;12900.95;2026-06-05 12:48:16.659079
177;2025-08-07;meta ads;Leads|Lançamento - Streaming|40234.48;9; computador;1;78213;2907;531;97;5745.62;141437.23;2026-06-05 12:47:08.979451
19158;2025-05-24;Linkedin Ads;Conversão|Conhecimento - Smartphone|27039.23;4;Tablet;15;45109;2264;510;72;6127.93;30291.24;2026-06-05 12:47:38.706881
13941;2025-11-26;Email Marketing;Conversão|Retenção - Streaming|21833.57;18;Tablet;10;73804;1911;459;41;2360.57;52462.38;2026-06-05 12:47:30.585963
49509;2025-04-15; GOOGLE ADS ;Leads|Promoção - Curso|38158.69;6;Tablet;10;1210;55;3;0;435.96;0.0;2026-06-05 12:48:26.751041
30056;2025-01-25;Linkedin Ads;Leads|Lançamento - Streaming|40234.48;13; celular ;18;66744;2147;419;62;16226.66;12328.77;2026-06-05 12:47:55.680433
7141;2025-01-26;Meta Ads;Conhecimento|Promoção - Streaming|22865.73;3;TABLET;13;75122;1337;240;53;4571.66;73000.25;2026-06-05 12:47:19.955912
26947;2025-04-09;LinkedIn Ads;Conhecimento|Geração de Lead - Consultoria|47452.46;7; celular ;4;74355;1026;59;14;3733.63;1400.74;2026-06-05 12:47:50.740753
7011;2025-06-26;META ADS;Tráfego|Remarketing - E-commerce|42506.06;16;Tablet;10;61260;2735;202;34;19449.25;40488.71;2026-06-05 12:47:19.760959
38238;2025-01-29;GoogleAds;Conversão|Geração de Lead - Seguro|38516.28;16; celular ;7;42194;1610;144;22;11588.49;18927.44;2026-06-05 12:48:08.516671
5754;2025-07-18;LinkedIn Ads;Tráfego|Black Friday - Notebook|16414.42;10; computador;19;21422;327;51;12;1130.39;3535.4;2026-06-05 12:47:17.842070
16523;2025-07-26;google ads;Tráfego|Conversão - Smartphone|19676.25;2; computador;16;79571;1210;185;42;6959.41;37672.65;2026-06-05 12:47:34.726508
15903;2025-07-12;GoogleAds;Leads|Carrinho Abandonado - Streaming|29039.22;9; celular ;7;23536;1130;172;27;1806.06;37576.0;2026-06-05 12:47:33.777829
7976;2025-04-21; TikTok Ads ;Conhecimento|Geração de Lead - Streaming|19528.65;13;Computador;23;7009;134;29;4;618.69;883.42;2026-06-05 12:47:21.394116
18368;2025-02-26; GOOGLE ADS ;Leads|Conhecimento - Curso|30403.04;17; celular ;2;13705;373;43;10;1381.63;1402.04;2026-06-05 12:47:37.529170
24378;2025-07-09;Google Ads;Conhecimento|Geração de Lead - Consultoria|47452.46;18;Computador;16;17229;396;98;8;831.06;1288.99;2026-06-05 12:47:46.854639
15261;2025-04-14; TikTok Ads ;Conversão|Retenção - Streaming|21833.57;10;CELULAR;8;39564;684;41;9;1065.44;2561.49;2026-06-05 12:47:32.747921
5529;2025-07-09;email marketing;Conversão|Carrinho Abandonado - Seguro|49254.33;17; computador;3;62070;900;63;13;5736.52;18766.68;2026-06-05 12:47:17.506566
46248;2025-08-12;meta ads;Leads|Geração de Lead - Notebook|27658.26;10;TABLET;7;60076;3219;777;153;3392.66;126090.78;2026-06-05 12:48:21.705963
8480;2025-09-02;Google Ads;Leads|Lançamento - Streaming|40234.48;18;CELULAR;13;69641;3678;294;85;22395.95;39682.65;2026-06-05 12:47:22.180496
43521;2025-06-07;GoogleAds;Leads|Promoção - Curso|38158.69;3; celular ;10;94895;7318;833;208;25299.56;189121.29;2026-06-05 12:48:17.437773
6431;2025-06-25;GoogleAds;Leads|Conversão - Notebook|17121.39;19;Celular;3;43311;1371;256;55;6187.67;64400.14;2026-06-05 12:47:18.891497
38685;2025-10-08;meta ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;13;TABLET;8;90634;3853;479;124;4345.28;154833.54;2026-06-05 12:48:09.593352
43333;2025-04-20;META ADS;Conversão|Retenção - Curso|31124.09;7;CELULAR;9;79743;1270;71;5;5256.62;2659.12;2026-06-05 12:48:17.163846
4220;2025-09-02;GoogleAds;Leads|Conhecimento - Curso|30403.04;11;Tablet;14;72059;1110;243;48;6154.93;66945.95;2026-06-05 12:47:15.447179
10524;2025-01-09;Email Marketing;Leads|Promoção - Cartão|27992.3;4; celular ;21;35895;919;221;34;3766.56;40490.46;2026-06-05 12:47:25.370534
32401;2025-04-07;Linkedin Ads;Conversão|Conversão - E-commerce|8801.59;6;Tablet;7;52391;842;46;5;6353.54;5350.45;2026-06-05 12:47:59.310847
31433;2025-02-05;email marketing;Tráfego|Promoção - Cartão|35278.57;5;Tablet;7;78356;5640;918;231;12750.83;98642.02;2026-06-05 12:47:57.840053
14621;2025-06-13; GOOGLE ADS ;Conhecimento|Conversão - Seguro|8170.15;9; celular ;11;7887;445;46;11;584.52;2140.54;2026-06-05 12:47:31.772535
24809;2025-11-24;GoogleAds;Tráfego|Lançamento - Curso|14891.77;16;Tablet;15;60058;4488;236;68;25614.35;28782.18;2026-06-05 12:47:47.495339
50801;2025-06-21;LinkedIn Ads;Conhecimento|Lançamento - Notebook|28148.46;4;TABLET;20;78193;4284;1043;178;14475.99;60036.65;2026-06-05 12:47:50.623322
18612;2025-09-12;Google Ads;Conhecimento|Conhecimento - Curso|41350.96;19; computador;18;92195;6223;719;92;30232.02;66114.68;2026-06-05 12:47:37.890461
45857;2025-03-12;META ADS;Conversão|Retenção - Curso|31124.09;5;Tablet;13;34197;2236;255;13;16374.14;9929.21;2026-06-05 12:48:20.959063
25840;2025-07-01;Linkedin Ads;Conversão|Retenção - E-commerce|49009.36;1;CELULAR;13;11192;378;66;14;702.96;10974.62;2026-06-05 12:47:49.030692
34047;2025-11-08;google ads;Conversão|Natal - Seguro|32105.21;7;Computador;2;81876;4573;611;146;20059.36;121059.75;2026-06-05 12:48:01.981556
25533;2025-07-18;LinkedIn Ads;Conversão|Retenção - Curso|31124.09;3;Celular;10;74510;3503;350;34;6726.96;27839.62;2026-06-05 12:47:48.576766
5496;2025-06-07;LinkedIn Ads;Leads|Conhecimento - Consultoria|13785.26;5;TABLET;19;13695;686;113;22;2267.18;30506.6;2026-06-05 12:47:17.454039
16562;2025-02-08;meta ads;Conhecimento|Promoção - Streaming|22865.73;7; celular ;12;53234;2482;311;68;5184.87;98096.02;2026-06-05 12:47:34.784010
1552;2025-01-03;google ads;Tráfego|Black Friday - Notebook|16414.42;16;Computador;24;8871;482;111;26;3621.47;30281.85;2026-06-05 12:47:11.245319
38496;2025-02-23;GoogleAds;Conhecimento|Conversão - Notebook|12948.76;18;Computador;3;41501;2815;523;109;8373.36;123803.61;2026-06-05 12:48:09.213882
15322;2025-02-26;email marketing;Leads|Carrinho Abandonado - Streaming|29039.22;19;Tablet;19;15060;695;65;11;2786.8;9281.4;2026-06-05 12:47:32.838169
3110;2025-12-06;email marketing;Conversão|Carrinho Abandonado - Seguro|49254.33;19; computador;19;46788;2193;242;49;15814.5;34238.62;2026-06-05 12:47:13.726078
8073;2025-11-13;Meta Ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;9;CELULAR;4;88382;4735;338;49;34766.22;15514.31;2026-06-05 12:47:21.545074
31701;2025-09-11;LinkedIn Ads;Conversão|Retenção - Streaming|21833.57;2;Computador;14;34650;1747;372;25;6449.24;3425.04;2026-06-05 12:47:58.253149
4818;2025-04-18;Email Marketing;Leads|Conhecimento - Consultoria|13785.26;20;CELULAR;18;19085;540;60;9;3199.82;1374.58;2026-06-05 12:47:16.396349
1282;2025-07-12;Google Ads;Conhecimento|Geração de Lead - Consultoria|47452.46;14;TABLET;6;63910;2446;551;94;10326.58;65759.57;2026-06-05 12:47:10.699703
40349;2025-01-19;GoogleAds;Leads|Conhecimento - Streaming|5411.44;8;Computador;4;29036;1891;248;70;6629.19;52917.74;2026-06-05 12:48:12.528532
39799;2025-08-28;Linkedin Ads;Tráfego|Black Friday - Curso|34922.72;4;Computador;10;22943;478;50;14;613.03;2610.31;2026-06-05 12:48:11.698538
29374;2025-09-12; TikTok Ads ;Conhecimento|Lançamento - Notebook|28148.46;19;TABLET;11;25097;492;54;6;1356.19;6149.94;2026-06-05 12:47:54.639310
21573;2025-04-12; GOOGLE ADS ;Conversão|Natal - Seguro|32105.21;10; celular ;8;30652;757;140;34;3182.34;47340.1;2026-06-05 12:47:42.541949
4975;2025-01-25; GOOGLE ADS ;Conversão|Promoção - Seguro|44497.74;10;Computador;14;64556;3330;764;158;2707.25;150084.86;2026-06-05 12:47:16.641786
6370;2025-05-08; GOOGLE ADS ;Leads|Lançamento - Streaming|40234.48;15; celular ;3;80146;3213;713;186;17783.69;118264.9;2026-06-05 12:47:18.798671
13936;2025-01-30;GoogleAds;Tráfego|Remarketing - E-commerce|42506.06;8;Celular;3;55277;1141;87;12;1153.34;17644.67;2026-06-05 12:47:30.575279
19624;2025-02-23;Linkedin Ads;Conversão|Retenção - Consultoria|24657.03;18;TABLET;13;39593;918;79;13;7117.69;1679.9;2026-06-05 12:47:39.407988
5978;2025-04-20;META ADS;Leads|Geração de Lead - Notebook|27658.26;5;CELULAR;21;80066;4853;557;100;13952.07;45277.95;2026-06-05 12:47:18.204316
18432;2025-04-26;Google Ads;Tráfego|Remarketing - E-commerce|42506.06;13; computador;7;20055;502;106;6;3267.54;1997.76;2026-06-05 12:47:37.622372
